Norwegian	﻿English
Perm (geologi)	Permian
Permutasjon	Permutation
Pernambuco	Pernambuco
Perpetuum mobile	Perpetual motion
Persephone	Persephone
Persepolis	Persepolis
Persevs	Perseus
Perserriket	Persian Empire
Persiabukten	Persian Gulf
PDA	Personal digital assistant
Perth (Australia)	Perth
Peru	Peru
Kategori:Peru	Peru
Pesticid	Pesticide
Peter Abelard	Peter Abelard
Peter Paul Rubens	Peter Paul Rubens
Peter Sellers	Peter Sellers
Francesco Petrarca	Petrarch
Petroleum	Petroleum
Petrologi	Petrology
Fanerozoikum	Phanerozoic
Farao	Pharaoh
Farmakologi	Pharmacology
Kategori:Farmakologi	Pharmacology
Aggregattilstand	Phase (matter)
Fenol	Phenol
Fenomenologi	Phenomenology
Fenylalanin	Phenylalanine
Fenylketonuri	Phenylketonuria
Phi	Phi (letter)
Philadelphia	Philadelphia
Filateli	Philately
Kategori:Filateli	Philately
Filip II av Makedonia	Philip II of Macedon
Filip II av Spania	Philip II of Spain
Philipp von Lenard	Philipp Lenard
Filippinerhavet	Philippine Sea
Filippinene	Philippines
Kategori:Filippinene	Philippines
Filologi	Philology
Kategori:Filologi	Philology
De vises stein	Philosopher's stone
Filosofi	Philosophy
Kategori:Filosofi	Philosophy
Phnom Penh	Phnom Penh
Fobi	Phobia
Phobos (måne)	Phobos (moon)
Fønikia	Phoenicia
Phoenix	Phoenix
Phoenix (andre betydninger)	Phoenix
Fugl Føniks	Phoenix (mythology)
Phoenix (romsonde)	Phoenix (spacecraft)
Fonem	Phoneme
Fonetikk	Phonetics
Kategori:Fonetikk	Phonetics
Fonologi	Phonology
Fosfat	Phosphate
Fosforsyre	Phosphoric acid
Fosfor	Phosphorus
Fotografi	Photography
Kategori:Fotografi	Photography
Foton	Photon
Fotosfære	Photosphere
Fotosyntese	Photosynthesis
Rekke (biologi)	Phylum
Fysikalsk kjemi	Physical chemistry
Kategori:Fysikalsk kjemi	Physical chemistry
Lege	Physician
Fysikk	Physics
Kategori:Fysikk	Physics
Fysiologi	Physiology
Kategori:Fysiologi	Physiology
Pi	Pi
Pi (bokstav)	Pi (letter)
Piano	Piano
Picardie	Picardie
Spettefugler	Piciformes
Pidginspråk	Pidgin
Pidgin (programvare)	Pidgin (software)
Piemonte	Piedmont
Pierre	Pierre
Pierre Curie	Pierre Curie
Pierre de Fermat	Pierre de Fermat
Piet Mondrian	Piet Mondrian
Pieter Zeeman	Pieter Zeeman
Plzeň	Pilsen
Furufamilien	Pinaceae
Pindar	Pindar
Furuer	Pine
Rosa	Pink
Seler	Pinniped
Pirat	Piracy
Pisa	Pisa
Stempel	Piston
Pittsburgh	Pittsburgh
Hypofyse	Pituitary gland
Piksel	Pixel
Pizza	Pizza
Plagiat	Plagiarism
Planet	Planet
Planetarisk tåke	Planetary nebula
Plankton	Plankton
Planter	Plant
Plasma	Plasma (physics)
Plasmider	Plasmid
Plast	Plastic
Platetektonikk	Plate tectonics
Blodplate	Platelet
Platina	Platinum
Platon	Plato
Nebbdyr	Platypus
Playboy	Playboy
Spillkort	Playing card
Pleiadene	Pleiades (star cluster)
Pleistocen	Pleistocene
Plinius den eldre	Pliny the Elder
Plinius den yngre	Pliny the Younger
Pliocen	Pliocene
Plotin	Plotinus
Plovdiv	Plovdiv
Plomme	Plum
Plutark	Plutarch
Pluto	Pluto
Pluto (andre betydninger)	Pluto (disambiguation)
Plutonium	Plutonium
Plymouth	Plymouth
Lungebetennelse	Pneumonia
Po	Po River
Grasfamilien	Poaceae
Podkasting	Podcast
Poesi	Poetry
Kategori:Lyrikk	Poetry
Pogrom	Pogrom
Punkt	Point (geometry)
Gift	Poison
Poitiers	Poitiers
Poitou-Charentes	Poitou-Charentes
Poker	Poker
Polen	Poland
Kategori:Polen	Poland
Isbjørn	Polar bear
Nordstjernen	Polaris
Politi	Police
Poliomyelitt	Poliomyelitis
Politisk parti	Political party
Statsvitenskap	Political science
Kategori:Statsvitenskap	Political science
Politikk	Politics
Kategori:Politikk	Politics
Pollen	Pollen
Pollinering	Pollination
Forurensning	Pollution
Polo	Polo
Polonium	Polonium
Polyeten	Polyethylene
Polygami	Polygamy
Polygon	Polygon
Polyhymnia	Polyhymnia
Polymer	Polymer
Polynesia	Polynesia
Polynom	Polynomial
Polyteisme	Polytheism
Polyvinylklorid	Polyvinyl chloride
Granateple	Pomegranate
Pompeii	Pompeii
Pompeius	Pompey
Pontius Pilatus	Pontius Pilate
Popkunst	Pop art
Popmusikk	Pop music
Pave	Pope
Alexander VI	Pope Alexander VI
Popler	Poplar
Befolkning	Population
Populisme	Populism
Porselen	Porcelain
Pornografi	Pornography
Havn	Port
Port Louis	Port Louis
Port Moresby	Port Moresby
Port Vila	Port Vila
Port of Spain	Port of Spain
Port-au-Prince	Port-au-Prince
Portland (Oregon)	Portland
Portland (andre betydninger)	Portland
Porto	Porto
Portsmouth	Portsmouth
Portugal	Portugal
Kategori:Portugal	Portugal
Poseidon	Poseidon
Positron	Positron
Frimerke	Postage stamp
Postnummer	Postal code
Postmodernisme	Postmodernism
Kalium	Potassium
Kaliumnitrat	Potassium nitrate
Potet	Potato
Potensiell energi	Potential energy
Potsdam	Potsdam
Pund (masseenhet)	Pound (mass)
Britisk pund	Pound sterling
Fattigdom	Poverty
Effekt	Power (physics)
Kraftverk	Power station
Pretor	Praetor
Praha	Prague
Kategori:Praha	Prague
Praia	Praia
Praseodym	Praseodymium
Prekambrium	Precambrian
Nedbør	Precipitation (meteorology)
Svangerskap	Pregnancy
Oldtiden	Prehistory
President	President
USAs president	President of the United States
Trykk	Pressure
Pretoria	Pretoria
Priamos	Priam
Pris (økonomi)	Price
Prest	Priest
Primater	Primate
Kategori:Primater	Primates
Nullmeridianen	Prime Meridian
Premierminister	Prime minister
Primtall	Prime number
Prince Edward Island	Prince Edward Island
Philip, hertug av Edinburgh	Prince Philip
Prins av Wales	Prince of Wales
Princeton University	Princeton University
Trykking	Printing
Prioner	Prion
Prisme (geometri)	Prism (geometry)
Fengsel	Prison
Krigsfange	Prisoner of war
Goncourt-prisen	Prix Goncourt
Sannsynlighet	Probability
Sannsynlighetsteori	Probability theory
Kategori:Sannsynlighetsteori	Probability theory
Halvbjørnfamilien	Procyonidae
Professor	Professor
Programmeringsspråk	Programming language
Progressiv rock	Progressive rock
Prokaryoter	Prokaryote
Prolog (programmeringsspråk)	Prolog
Prometheus	Prometheus
Promethium	Promethium
Pronomen	Pronoun
Propaganda	Propaganda
Propan	Propane
Profet	Prophet
Prosa	Prose
Prostata	Prostate
Protactinium	Protactinium
Protektorat	Protectorate
Protein	Protein
Proterozoikum	Proterozoic
Reformasjonen	Protestant Reformation
Protestantisme	Protestantism
Protoktister	Protist
Kategori:Protoktister	Protista
Protokoll	Protocol
Proton	Proton
Providence	Providence
Proxima Centauri	Proxima Centauri
Hegg og kirsebær	Prunus
Preussen	Prussia
Salmenes bok	Psalms
Pseudonym	Pseudonym
Kategori:Pseudovitenskap	Pseudoscience
Pseudovitenskap	Pseudoscience
Psi	Psi (letter)
Psoriasis	Psoriasis
Psykiatri	Psychiatry
Kategori:Psykiatri	Psychiatry
Psykoanalyse	Psychoanalysis
Psykologi	Psychology
Kategori:Psykologi	Psychology
Psykose	Psychosis
Psykoterapi	Psychotherapy
Ptah	Ptah
Flygeøgler	Pterosaur
Ptolemeerdynastiet	Ptolemaic dynasty
Klaudios Ptolemaios	Ptolemy
Pubertet	Puberty
Offentlig eiendom	Public domain
Informasjon og samfunnskontakt	Public relations
Puerto Rico	Puerto Rico
Kategori:Puerto Rico	Puerto Rico
Pula	Pula
Trinse	Pulley
Pulsar	Pulsar
Punjab (India)	Punjab (India)
Pupill	Pupil
Akterstavnen	Puppis
Pyongyang	Pyongyang
Pyramide (byggverk)	Pyramid
Pyramide	Pyramid (geometry)
Pyreneene	Pyrenees
Svovelkis	Pyrite
Pyrrhosseier	Pyrrhic victory
Pythagoras	Pythagoras
Python	Python (programming language)
Q	Q
Qatar	Qatar
Kategori:Qatar	Qatar
Qin-dynastiet	Qin Dynasty
Qing-dynastiet	Qing Dynasty
Andregradsligning	Quadratic equation
Firkant	Quadrilateral
Kvestor	Quaestor
Kvantefeltteori	Quantum field theory
Kvantemekanikk	Quantum mechanics
Kategori:Kvantemekanikk	Quantum mechanics
Karantene	Quarantine
Kvark	Quark
Kvarts	Quartz
Kvasar	Quasar
Kvartær	Quaternary
Kvaternioner	Quaternion
Québec	Quebec
Kategori:Québec	Quebec
Québec (by)	Quebec City
Quechua	Quechua
Dronning (sjakk)	Queen (chess)
Queens	Queens
Queensland	Queensland
Quentin Tarantino	Quentin Tarantino
Spørsmålstegn	Question mark
Quetzalcoatl	Quetzalcoatl
Quito	Quito
R	R
RAF	RAF (disambiguation)
RAID	RAID
RNA	RNA
Ra (gud)	Ra
Rabat	Rabat
Rabbiner	Rabbi
Rabindranath Tagore	Rabindranath Tagore
Mårhund	Raccoon Dog
Menneskeraser	Race
Rachel Carson	Rachel Carson
Rasisme	Racism
Kategori:Rasisme	Racism
Radar	Radar
Radian	Radian
Kategori:Radio	Radio
Radioaktivitet	Radioactive decay
Karbondatering	Radiocarbon dating
Radiologi	Radiology
Radium	Radium
Radius	Radius
Radon	Radon
Regn	Rain
Regnbue	Rainbow
Rainer Maria Rilke	Rainer Maria Rilke
Raleigh	Raleigh
Ralph Waldo Emerson	Ralph Waldo Emerson
Rama	Rama
Ramadan	Ramadan
Ramayana	Ramayana
Ramses II av Egypt	Ramesses II
RAM	Random access memory
Soleiefamilien	Ranunculaceae
Voldtekt	Rape
Raps	Rapeseed
Rafael	Raphael
Erkeengelen Rafael	Raphael (archangel)
Kategori:Undergrunnsbane	Rapid transit
Bringebær	Raspberry
Rotte	Rat
Rasjonalt tall	Rational number
Strutsefugler	Ratite
Ravenna	Ravenna
Rawalpindi	Rawalpindi
Ray Bradbury	Ray Bradbury
Read-Only Memory	Read-only memory
Reelt tall	Real number
Resesjon	Recession
Recife	Recife
Rektangel	Rectangle
Likeretter	Rectifier
Rekursjon	Recursion
Resirkulering	Recycling
Rød	Red
Rote Armee Fraktion	Red Army Faction
Hjort	Red Deer
Rødrev	Red Fox
Rød panda	Red Panda
Rødehavet	Red Sea
Rødalger	Red algae
Rødt blodlegeme	Red blood cell
Rød kjempe (astronomi)	Red giant
Rødforskyvning	Redshift
Rødforskyvning	Redshift (disambiguation)
Reduced instruction set computer	Reduced instruction set computer
Folkeavstemning	Referendum
Refraksjon	Refraction
Brytningsindeks	Refractive index
Flyktning	Refugee
Regent	Regent
Reggae	Reggae
Regiment	Regiment
Regina	Regina
Region	Region
Reims	Reims
Reinkarnasjon	Reincarnation
Rein	Reindeer
Relativisme	Relativism
Relé	Relay
Religion	Religion
Kategori:Religion	Religion
Vennenes samfunn	Religious Society of Friends
Rembrandt	Rembrandt
Renessansen	Renaissance
Kategori:Renessansen	Renaissance
Krypdyr	Reptile
Republikk	Republic
Republikken Kina	Republic of China
Republikken Irland	Republic of Ireland
Kategori:Republikken Irland	Republic of Ireland
Republikken Kongo	Republic of the Congo
Kategori:Republikken Kongo	Republic of the Congo
Det republikanske parti (USA)	Republican Party (United States)
Rekviem (musikk)	Requiem
Motstand (resistor)	Resistor
Åndedrettssystemet	Respiratory system
Restaurant	Restaurant
Netthinne	Retina
Vitamin A	Retinol
Revolusjon	Revolution
Revolver	Revolver
Rhea (måne)	Rhea (moon)
Rhea (mytologi)	Rhea (mythology)
Rhenium	Rhenium
Retorikk	Rhetoric
Kategori:Retorikk	Rhetoric
Rhinen	Rhine
Neshorn	Rhinoceros
Rho	Rho (letter)
Rhode Island	Rhode Island
Kategori:Rhode Island	Rhode Island
Rhodos	Rhodes
Rhodium	Rhodium
Rombe	Rhombus
Rim	Rhyme
Rytme	Rhythm
Rhythm and blues	Rhythm and blues
Ribben	Rib
Riboflavin	Riboflavin
Ribosom	Ribosome
Ris	Rice
Richard Feynman	Richard Feynman
Richard Nixon	Richard Nixon
Richard Strauss	Richard Strauss
Richard Wagner	Richard Wagner
Richard Wright	Richard Wright (musician)
Richmond (Virginia)	Richmond
Riga	Riga
Rigel	Rigel
Rektascensjon	Right ascension
Ring (matematikk)	Ring (mathematics)
Ringo Starr	Ringo Starr
Rio Grande	Rio Grande
Rio de Janeiro	Rio de Janeiro
Rio de Janeiro (delstat)	Rio de Janeiro (state)
Elv	River
Themsen	River Thames
Riyadh	Riyadh
Vei	Road
Roald Amundsen	Roald Amundsen
Robert A. Heinlein	Robert A. Heinlein
Robert Andrews Millikan	Robert Andrews Millikan
Robert Boyle	Robert Boyle
Robert Burns	Robert Burns
Robert De Niro	Robert De Niro
Robert E. Lee	Robert E. Lee
Robert Falcon Scott	Robert Falcon Scott
Robert Koch	Robert Koch
Robert Louis Stevenson	Robert Louis Stevenson
Robert Oppenheimer	Robert Oppenheimer
Robert Owen	Robert Owen
Robert Redford	Robert Redford
Robert Schumann	Robert Schumann
Robin Hood	Robin Hood
Robot	Robot
Stein, saks eller papir	Rock
Bergart	Rock (geology)
Rock and roll	Rock and roll
Rock	Rock music
Kategori:Rock	Rock music
Rocky Mountains	Rocky Mountains
Rokokko	Rococo
Gnagere	Rodent
Rådyr	Roe Deer
Røntgenium	Roentgenium
Roger Bacon	Roger Bacon
Den romersk-katolske kirke	Roman Catholic Church
Romerriket	Roman Empire
Den romerske republikk	Roman Republic
Romersk kalender	Roman calendar
Romerretten	Roman law
Romersk legion	Roman legion
Romersk mytologi	Roman mythology
Kategori:Romersk mytologi	Roman mythology
Romania	Romania
Kategori:Romania	Romania
Retoromansk	Romansh
Romantikken	Romanticism
Roma	Rome
Kategori:Roma	Rome
Ronald Reagan	Ronald Reagan
Tak (arkitektur)	Roof
Kornkråke	Rook (bird)
Tårn (sjakk)	Rook (chess)
Roosevelt	Roosevelt
Rot (plantedel)	Root
Rosa Parks	Rosa Parks
Rosefamilien	Rosaceae
Rosales	Rosales
Rosario (Argentina)	Rosario
Rosenkrans	Rosary
Roser	Rose
Roseau	Roseau
Rosmarin	Rosemary
Rosettastenen	Rosetta Stone
Rosj hasjaná	Rosh Hashanah
Rosshavet	Ross Sea
Rostock	Rostock
Hjuldyr	Rotifer
Rotterdam	Rotterdam
Ruter (IT)	Router
Robåt	Rowing (sport)
Royal Air Force	Royal Air Force
Gummi	Rubber
Rubicon	Rubicon
Rubidium	Rubidium
Rubel	Ruble
Bringebær	Rubus idaeus
Rubin	Ruby
Ruby	Ruby (programming language)
Rudolf Diesel	Rudolf Diesel
Rudolf Hess	Rudolf Hess
Rudolf Steiner	Rudolf Steiner
Rudyard Kipling	Rudyard Kipling
Rugby (sport)	Rugby football
Rupert Murdoch	Rupert Murdoch
Russland	Russia
Kategori:Russland	Russia
Den russisk-ortodokse kirke	Russian Orthodox Church
Den russiske revolusjon	Russian Revolution (1917)
Den russisk-japanske krig	Russo-Japanese War
Ruthenium	Ruthenium
Rutherford B. Hayes	Rutherford B. Hayes
Rutherfordium	Rutherfordium
Rwanda	Rwanda
Kategori:Rwanda	Rwanda
Dyrket rug	Rye
S	S
SOS	SOS
Sakrament	Sacrament
Sacramento	Sacramento
Saddam Hussein	Saddam Hussein
Safari (nettleser)	Safari (web browser)
Safran	Saffron
Skytten	Sagittarius (constellation)
Sahara	Sahara
Seil	Sail
Helgen	Saint
Apostelen Andreas	Saint Andrew
Georg ridderen	Saint George
Saint Kitts og Nevis	Saint Kitts and Nevis
Kategori:Saint Kitts og Nevis	Saint Kitts and Nevis
St. Lawrence-elva	Saint Lawrence River
Saint Lucia	Saint Lucia
Kategori:Saint Lucia	Saint Lucia
Saint Martin	Saint Martin
Nikolas av Myra	Saint Nicholas
Patrick av Irland	Saint Patrick
Saint Paul (Minnesota)	Saint Paul
Apostelen Peter	Saint Peter
St. Petersburg	Saint Petersburg
Kategori:St. Petersburg	Saint Petersburg
Saint Vincent og Grenadinene	Saint Vincent and the Grenadines
Kategori:Saint Vincent og Grenadinene	Saint Vincent and the Grenadines
Saladin	Saladin
Salah	Salah
Salamandere	Salamander
Salem (Oregon)	Salem
Salerno	Salerno
Spytt	Saliva
Salman Rushdie	Salman Rushdie
Laksefamilien	Salmonidae
Salt	Salt
Salt	Salt (chemistry)
Salt Lake City	Salt Lake City
Salvador	Salvador
Salzburg	Salzburg
Salzburg (delstat)	Salzburg (state)
Samara	Samara
Samarium	Samarium
Samarkand	Samarkand
Samoa	Samoa
Kategori:Samoa	Samoa
Samsara	Samsara
Samuel Beckett	Samuel Beckett
Samuel F. B. Morse	Samuel F. B. Morse
Samuel Taylor Coleridge	Samuel Taylor Coleridge
Samurai	Samurai
San Antonio	San Antonio
San Diego	San Diego
San Francisco	San Francisco
San Jose	San Jose
San Juan	San Juan
San Marino	San Marino
Kategori:San Marino	San Marino
San Marino by	San Marino
San Salvador	San Salvador
Sand (materiale)	Sand
Sandro Botticelli	Sandro Botticelli
Sandstein	Sandstone
Sandwich	Sandwich
Sanskrit	Sanskrit
Julenissen	Santa Claus
Santa Fe	Santa Fe
Santiago de Chile	Santiago
Santiago	Santiago
Santiago de Cuba (by)	Santiago de Cuba
Santo Domingo	Santo Domingo
Santos	Santos (Săo Paulo)
Safir	Sapphire
Sapfo	Sappho
Sapporo	Sapporo
Sarah Bernhardt	Sarah Bernhardt
Sarajevo	Sarajevo
Saratov	Saratov
Sarkofag	Sarcophagus
Sardin	Sardine
Sardinia	Sardinia
Sari (by)	Sari
Sarin	Sarin
Saskatchewan	Saskatchewan
Satan	Satan
Satanisme	Satanism
Kunstig satellitt	Satellite
Satire	Satire
Lørdag	Saturday
Saturn	Saturn
Kategori:Saturn	Saturn
Saturn (gud)	Saturn (mythology)
Satyr	Satyr
Saus	Sauce
Saudi-Arabia	Saudi Arabia
Kategori:Saudi-Arabia	Saudi Arabia
Saul Bellow	Saul Bellow
Pølse	Sausage
Savanne	Savanna
Sachsen	Saxony
Kategori:Sachsen	Saxony
Saksofon	Saxophone
Skandinavia	Scandinavia
Kategori:Skandinavia	Scandinavia
Den skandinaviske halvøy	Scandinavian Peninsula
Scandium	Scandium
Schelde	Scheldt
Scheme	Scheme (programming language)
Schizofreni	Schizophrenia
Skolastikk	Scholasticism
Skole	School
Schutzstaffel	Schutzstaffel
Vitenskap	Science
Kategori:Vitenskap	Science
Science fiction	Science fiction
Kategori:Science fiction	Science fiction
Vitenskapelig metode	Scientific method
Naturviter	Scientist
Scientologi	Scientology
Scipio Africanus	Scipio Africanus
Saks	Scissors
Ekorn	Sciuridae
Skorpioner	Scorpion
Skorpionen	Scorpius
Skottland	Scotland
Kategori:Skottland	Scotland
Furu	Scots Pine
Skotsk-gælisk	Scottish Gaelic
Speiderbevegelsen	Scouting
Scrabble	Scrabble
Skrue	Screw
Skrutrekker	Screwdriver
Pung	Scrotum
Billedhuggeren	Sculptor (constellation)
Skulptur	Sculpture
Hav	Sea
Sjøpølser	Sea cucumber
Azovhavet	Sea of Azov
Japanhavet	Sea of Japan
Marmarahavet	Sea of Marmara
Okhotskhavet	Sea of Okhotsk
Sjøpinnsvin	Sea urchin
Seaborgium	Seaborgium
Sjøhester	Seahorse
Søkemotor	Search engine
Sears Tower	Sears Tower
Årstid	Season
Seattle	Seattle
Sekund	Second
Andre korstog	Second Crusade
Andre Vatikankonsil	Second Vatican Council
Termodynamikkens andre hovedsetning	Second law of thermodynamics
Sekt	Sect
Kategori:Sikkerhet	Security
Sedimentær bergart	Sedimentary rock
Frø	Seed
Segovia	Segovia
Seinen	Seine
Seismologi	Seismology
Kategori:Seismologi	Seismology
Selene	Selene
Selen	Selenium
Selevkos I Nikator	Seleucus I Nicator
Semantikk	Semantics
Sperma	Semen
Semikolon	Semicolon
Halvleder	Semiconductor
Semiotikk	Semiotics
Semitter	Semitic
Senat	Senate
Senegal	Senegal
Kategori:Senegal	Senegal
Seoul	Seoul
Seppuku	Seppuku
September	September
11. september	September 11
Terrorangrepet 11. september 2001	September 11
17. september	September 17
29. september	September 29
Septuaginta	Septuagint
Følge	Sequence
Serbia	Serbia
Kategori:Serbia	Serbia
Serbia og Montenegro	Serbia and Montenegro
Kategori:Serbia og Montenegro	Serbia and Montenegro
Livegenskap	Serfdom
Sergej Eisenstein	Sergei Eisenstein
Sergej Rakhmaninov	Sergei Rachmaninoff
Rekke (matematikk)	Series (mathematics)
Serin	Serine
Serotonin	Serotonin
Slangen	Serpens
Tjener	Server (computing)
Mengde	Set
Set	Set (mythology)
Mengdelære	Set theory
Kategori:Mengdelære	Set theory
Sevastopol	Sevastopol
Syvårskrigen	Seven Years' War
SARS	Severe acute respiratory syndrome
Sevilla	Seville
Kjønn	Sex
Kjønnsorgan	Sex organ
Kjønnsdiskriminering	Sexism
Sekstant	Sextant
Samleie	Sexual intercourse
Kategori:Seksualitet	Sexuality
Seksuelt overførbar infeksjon	Sexually transmitted disease
Seychellene	Seychelles
Kategori:Seychellene	Seychelles
Sjah	Shah
Shahadah	Shahadah
Sjamanisme	Shamanism
Shànghăi	Shanghai
Aksje	Share (finance)
Shareware	Shareware
Sharia	Sharia
Haier	Shark
Sheffield	Sheffield
Sherlock Holmes	Sherlock Holmes
Shetland	Shetland
Skjold (beskyttelse)	Shield
Shikoku	Shikoku
Shintoisme	Shinto
Skip	Ship
Shiva	Shiva
Shogi	Shogi
Shogun	Shogun
Stenografi	Shorthand
Reker	Shrimp
Busk	Shrub
Sibir	Siberia
Sibirsk husky	Siberian Husky
Sìchuān	Sichuan
Sicilia	Sicily
Kategori:Sicilia	Sicily
Siemens (enhet)	Siemens (unit)
Sierra Leone	Sierra Leone
Kategori:Sierra Leone	Sierra Leone
Sigma	Sigma
Sigmund Freud	Sigmund Freud
Tegnspråk	Sign language
Sigrid Undset	Sigrid Undset
Sikhisme	Sikhism
Sikkim	Sikkim
Schlesien	Silesia
Silisium	Silicon
Silicon Valley	Silicon Valley
Silke	Silk
Silkeveien	Silk Road
Silur	Silurian
Sølv	Silver
Simone de Beauvoir	Simone de Beauvoir
Synd	Sin
Sinaihalvøya	Sinai Peninsula
Sinclair Lewis	Sinclair Lewis
Singapore	Singapore
Kategori:Singapore	Singapore
Single	Single (music)
Sirene (mytologi)	Siren
Sjøkyr	Sirenia
Sirius	Sirius
Det sixtinske kapell	Sistine Chapel
Sisyfos	Sisyphus
Sitting Bull	Sitting Bull
Situasjonskomedie	Situation comedy
Seksdagerskrigen	Six-Day War
Skagerrak	Skagerrak
Rullebrett	Skateboard
Skeptisisme	Skepticism
Hud	Skin
Skinhead	Skinhead
Skopje	Skopje
Skalle	Skull
Skylab	Skylab
Skyskraper	Skyscraper
Slash	Slash (musician)
Slaveri	Slavery
Slayer	Slayer
Søvn	Sleep
Slovakia	Slovakia
Kategori:Slovakia	Slovakia
Slovenia	Slovenia
Kategori:Slovenia	Slovenia
Tynntarmen	Small intestine
Smog	Smog
Smolensk	Smolensk
Slanger	Snake
Snooker	Snooker
Snø	Snow
Såpe	Soap
Sosialpsykologi	Social psychology
Sosialisme	Socialism
Kategori:Sosialisme	Socialism
Parti Socialiste	Socialist Party (France)
Kategori:Samfunn	Society
Samfunn	Society
Jesuittordenen	Society of Jesus
Sosiolingvistikk	Sociolinguistics
Sosiologi	Sociology
Kategori:Sosiologi	Sociology
Sokrates	Socrates
Natrium	Sodium
Natron	Sodium bicarbonate
Natriumklorid	Sodium chloride
Natriumhydroksid	Sodium hydroxide
Sofia	Sofia
Softball	Softball
Kategori:Programvare	Software
Jord	Soil
Søtvierfamilien	Solanaceae
Solsystem	Solar System
Kategori:Solsystemet	Solar System
Solcelle	Solar cell
Solenergi	Solar energy
Solvind	Solar wind
Faststoff	Solid
Faststoff	Solid state
Solidaritet (fagforbund)	Solidarity
Salomo	Solomon
Salomonøyene	Solomon Islands
Kategori:Salomonøyene	Solomon Islands
Solon	Solon
Solverv	Solstice
Løsemiddel	Solvent
Somalia	Somalia
Kategori:Somalia	Somalia
Somerset	Somerset
Somme	Somme
Sonate	Sonata
Sang	Song
Høysangen	Song of Solomon
Sonett	Sonnet
Sophia Loren	Sophia Loren
Sofokles	Sophocles
Sopran	Soprano
Sorbonne	Sorbonne
Durra	Sorghum
Sorteringsalgoritme	Sorting algorithm
Sjel	Soul
Lyd	Sound
Suppe	Soup
Kildekode	Source code
Sør	South
Kategori:Sør-Afrika	South Africa
Sør-Amerika	South America
Kategori:Sør-Amerika	South America
Sør-Australia	South Australia
Sør-Carolina	South Carolina
Kategori:Sør-Carolina	South Carolina
Sørkinahavet	South China Sea
Sør-Dakota	South Dakota
Kategori:Sør-Dakota	South Dakota
Sørøya (New Zealand)	South Island
Sør-Korea	South Korea
Kategori:Sør-Korea	South Korea
Sydpolen	South Pole
Sør-Vietnam	South Vietnam
Sørøst-Asia	Southeast Asia
Sydlige halvkule	Southern Hemisphere
Suverenitet	Sovereignty
Sovjetunionen	Soviet Union
Kategori:Sovjetunionen	Soviet Union
Soyabønne	Soybean
Romferge	Space Shuttle
Romstasjon	Space station
Romskip	Spacecraft
Spaghetti	Spaghetti
Spania	Spain
Kategori:Spania	Spain
Søppelpost	Spam (electronic)
Den spanske borgerkrig	Spanish Civil War
Kategori:Spanjoler	Spanish people
Den spansk-amerikanske krigen	Spanish-American War
Sparta	Sparta
Spyd	Spear
Den spesielle relativitetsteorien	Special relativity
Art	Species
Spektroskopi	Spectroscopy
Fart	Speed
Lysets hastighet	Speed of light
Speleologi	Speleology
Spencer Tracy	Spencer Tracy
Spermhval	Sperm Whale
Blomsterplanter	Spermatophyte
Spermie	Spermatozoon
Kule (geometri)	Sphere
Sfinks	Sphinx
Krydder	Spice
Edderkopper	Spider
Spinn	Spin (physics)
Ryggmargen	Spinal cord
Milt	Spleen
Split	Split
Svamper	Sponge
Sport	Sport
Regneark	Spreadsheet
Spree	Spree
Vår	Spring (season)
Springfield (Illinois)	Springfield
Spionprogramvare	Spyware
Skjellkrypdyr	Squamata
Kvadrat	Square (geometry)
Kvadratmeter	Square metre
Kvadratrot	Square root
Squash (sport)	Squash (sport)
Ekorn	Squirrel
Sri Lanka	Sri Lanka
Kategori:Sri Lanka	Sri Lanka
St. Louis	St. Louis
Stadion	Stadium
Glassmaleri	Stained glass
Rustfritt stål	Stainless steel
Stalinisme	Stalinism
SGML	Standard Generalized Markup Language
Standardavvik	Standard deviation
Stanford University	Stanford University
Stanley Kubrick	Stanley Kubrick
Stjerne	Star
Davidsstjerne	Star of David
Stivelse	Starch
Sjøstjerner	Starfish
Stat	State
Staten Island	Staten Island
Statistikk	Statistics
Kategori:Statistikk	Statistics
Frihetsgudinnen	Statue of Liberty
Stavanger	Stavanger
Dampmaskin	Steam engine
Stål	Steel
Stefan Zweig	Stefan Zweig
Steffi Graf	Steffi Graf
Stegosaurus	Stegosaurus
Stamcelle	Stem cell
Stendhal	Stendhal
Stephen Hawking	Stephen Hawking
Steppe	Steppe
Steradian	Steradian
Steroid	Steroid
Steven Spielberg	Steven Spielberg
Sting	Sting
Børs	Stock exchange
Stockholm	Stockholm
Stoikerne	Stoicism
Magesekken	Stomach
Steinalderen	Stone Age
Stonehenge	Stonehenge
Storker	Stork
Storm	Storm
Gibraltarstredet	Strait of Gibraltar
Hormuzstredet	Strait of Hormuz
Magellanstredet	Strait of Magellan
Messinastredet	Strait of Messina
Strasbourg	Strasbourg
Strategi	Strategy
Stratigrafi	Stratigraphy
Stratosfæren	Stratosphere
Jordbær	Strawberry
Stress	Stress (medicine)
Hjerneslag	Stroke
Strontium	Strontium
Strukturalisme	Structuralism
Mal:Stubb	Stub
Student	Student
Sturmabteilung	Sturmabteilung
Stuttgart	Stuttgart
Styx	Styx
Subsaharisk Afrika	Sub-Saharan Africa
Subkultur	Subculture
Sublimasjon	Sublimation (chemistry)
Undervannsbåt	Submarine
Delmengde	Subset
